"pack_id","app_id","app_title","created","app_info"
"ventas","ventas.venta","Ventas","2024-05-08T23:59:59",""
"ventas","ventas.reports","Reportes","2024-09-09T23:59:59","Informes de ventas"
"ventas","ventas.analisis","Análisis","2024-09-09T23:59:59","Análisis de ventas"
